date,w.bcpi_BCPI_WEEKLY,w.bcne_BCPI_WEEKLY,w.ener_BCPI_WEEKLY,w.mtls_BCPI_WEEKLY,w.fopr_BCPI_WEEKLY,w.agri_BCPI_WEEKLY,w.fish_BCPI_WEEKLY,v39078_CA.-interest_rate,v121820_U.S.-interest_rate,value_FRED_CPIAUCSL,value_FRED_DFF,value_FRED_GDPC1,value_FRED_GDPPOT,value_FRED_HSN1F,value_FRED_PAYEMS,value_FRED_PCEPILFE,value_FRED_RRSFS,value_FRED_UNRATE,fxusdcad_FXUSDCAD_rsi,rsi_FXUSDCAD_rsi,pmi_ISM_MAN_PMI,index_ISM_NONMAN_NMI,1 mo_USTREASURY_YIELD,canada_bank_sentiment_last_week,canada_bank_sentiment_last_2week,canada_bank_sentiment_last_month,fomc_statement_sentiment_last_week,fomc_statement_sentiment_last_2week,fomc_statement_sentiment_last_month,fomc_meeting_sentiment_last_week,fomc_meeting_sentiment_last_2week,fomc_meeting_sentiment_last_month,fomc_minutes_sentiment_last_week,fomc_minutes_sentiment_last_2week,fomc_minutes_sentiment_last_month,fomc_speech_sentiment_last_week,fomc_speech_sentiment_last_2week,fomc_speech_sentiment_last_month,fomc_presconf_sentiment_last_week,fomc_presconf_sentiment_last_2week,fomc_presconf_sentiment_last_month,fomc_testimony_sentiment_last_week,fomc_testimony_sentiment_last_2week,fomc_testimony_sentiment_last_month
2017-01-04,393.77,303.21,951.91,488.66,356.42,207.02,1293.84,0.75,3.75,,0.66,,,,,,,,1.3315,,,,0.49,0.014097744360902255,0.014097744360902255,0.014097744360902255,0.01111111111111111,0.01111111111111111,0.01111111111111111,0,0,0,0.002054794520547945,0.002054794520547945,0.002054794520547945,0,0,0,0.001222921034241789,0.001222921034241789,0.001222921034241789,0.0074418604651162795,0.0074418604651162795,0.0074418604651162795
2017-01-05,393.9028571428571,303.64714285714285,951.2614285714284,489.7057142857143,356.12714285714287,207.4028571428572,1298.9957142857145,0.75,3.75,,0.66,,,,,,,,1.3244,,,,0.51,0.02819548872180451,0.02819548872180451,0.02819548872180451,0.02222222222222222,0.02222222222222222,0.02222222222222222,0,0,0,0.00410958904109589,0.00410958904109589,0.00410958904109589,0,0,0,0.002445842068483578,0.002445842068483578,0.002445842068483578,0.014883720930232559,0.014883720930232559,0.014883720930232559
2017-01-06,394.0357142857143,304.08428571428567,950.6128571428573,490.7514285714286,355.8342857142857,207.78571428571428,1304.1514285714286,0.75,3.75,,0.66,,,,,,,,1.3214,,,,0.5,0.042293233082706765,0.042293233082706765,0.042293233082706765,0.033333333333333326,0.033333333333333326,0.033333333333333326,0,0,0,0.006164383561643835,0.006164383561643835,0.006164383561643835,0,0,0,0.0036687631027253666,0.0036687631027253666,0.0036687631027253666,0.022325581395348838,0.022325581395348838,0.022325581395348838
2017-01-07,394.1685714285714,304.52142857142854,949.9642857142856,491.7971428571429,355.5414285714286,208.16857142857145,1309.307142857143,0.75,3.75,,0.66,,,,,,,,1.3222666666666667,,,,0.5,0.05639097744360902,0.05639097744360902,0.05639097744360902,0.04444444444444444,0.04444444444444444,0.04444444444444444,0,0,0,0.00821917808219178,0.00821917808219178,0.00821917808219178,0,0,0,0.004891684136967156,0.004891684136967156,0.004891684136967156,0.029767441860465118,0.029767441860465118,0.029767441860465118
2017-01-08,394.3014285714286,304.9585714285714,949.3157142857144,492.8428571428572,355.24857142857144,208.55142857142857,1314.462857142857,0.75,3.75,,0.66,,,,,,,,1.3231333333333333,,,,0.5,0.07048872180451127,0.07048872180451127,0.07048872180451127,0.05555555555555555,0.05555555555555555,0.05555555555555555,0,0,0,0.010273972602739725,0.010273972602739725,0.010273972602739725,0,0,0,0.006114605171208945,0.006114605171208945,0.006114605171208945,0.037209302325581395,0.037209302325581395,0.037209302325581395
2017-01-09,394.4342857142857,305.3957142857143,948.6671428571428,493.8885714285714,354.9557142857143,208.9342857142857,1319.6185714285714,0.75,3.75,,0.66,,,,,,,,1.324,,,,0.5,0.08458646616541353,0.08458646616541353,0.08458646616541353,0.06666666666666665,0.06666666666666665,0.06666666666666665,0,0,0,0.01232876712328767,0.01232876712328767,0.01232876712328767,0,0,0,0.007337526205450733,0.007337526205450733,0.007337526205450733,0.044651162790697675,0.044651162790697675,0.044651162790697675
2017-01-10,394.56714285714287,305.8328571428571,948.0185714285716,494.93428571428575,354.66285714285715,209.31714285714284,1324.7742857142855,0.75,3.75,,0.66,,,,,,,,1.3213,,,,0.51,0.09868421052631579,0.09868421052631579,0.09868421052631579,0.07777777777777777,0.07777777777777777,0.07777777777777777,0,0,0,0.014383561643835615,0.014383561643835615,0.014383561643835615,0,0,0,0.008560447239692523,0.008560447239692523,0.008560447239692523,0.052093023255813956,0.052093023255813956,0.052093023255813956
2017-01-11,394.7,306.27,947.37,495.98,354.37,209.7,1329.93,0.75,3.75,,0.66,,,,,,,,1.325,,,,0.51,0.11278195488721804,0.11278195488721804,0.11278195488721804,0.08888888888888888,0.08888888888888888,0.08888888888888888,0,0,0,0.01643835616438356,0.01643835616438356,0.01643835616438356,0,0,0,0.009783368273934312,0.009783368273934312,0.009783368273934312,0.059534883720930236,0.059534883720930236,0.059534883720930236
2017-01-12,395.2657142857143,307.0114285714285,947.7971428571428,497.23,355.25428571428574,210.22285714285712,1329.93,0.75,3.75,,0.66,,,,,,,,1.3106,,,,0.52,0.1268796992481203,0.1268796992481203,0.1268796992481203,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,0,0,0.018493150684931504,0.018493150684931504,0.018493150684931504,0,0,0,0.0110062893081761,0.0110062893081761,0.0110062893081761,0.06697674418604652,0.06697674418604652,0.06697674418604652
2017-01-13,395.83142857142855,307.7528571428571,948.2242857142858,498.48,356.1385714285714,210.74571428571429,1329.93,0.75,3.75,,0.66,,,,,,,,1.3141,,,,0.52,0.14097744360902253,0.14097744360902253,0.14097744360902253,0.1111111111111111,0.1111111111111111,0.1111111111111111,0,0,0,0.02054794520547945,0.02054794520547945,0.02054794520547945,0,0,0,0.01222921034241789,0.01222921034241789,0.01222921034241789,0.07441860465116279,0.07441860465116279,0.07441860465116279
2017-01-14,396.39714285714285,308.4942857142857,948.6514285714286,499.73,357.0228571428572,211.26857142857145,1329.93,0.75,3.75,,0.66,,,,,,,,1.314466666666667,,,,0.52,0.1550751879699248,0.1550751879699248,0.1550751879699248,0.1222222222222222,0.1222222222222222,0.1222222222222222,0,0,0,0.022602739726027395,0.022602739726027395,0.022602739726027395,0,0,0,0.013452131376659678,0.013452131376659678,0.013452131376659678,0.08186046511627908,0.08186046511627908,0.08186046511627908
2017-01-15,396.9628571428572,309.23571428571427,949.0785714285714,500.98,357.90714285714284,211.79142857142855,1329.93,0.75,3.75,,0.66,,,,,,,,1.3148333333333333,,,,0.52,0.16917293233082706,0.16917293233082706,0.16917293233082706,0.1333333333333333,0.1333333333333333,0.1333333333333333,0,0,0,0.02465753424657534,0.02465753424657534,0.02465753424657534,0,0,0,0.014675052410901467,0.014675052410901467,0.014675052410901467,0.08930232558139535,0.08930232558139535,0.08930232558139535
2017-01-16,397.52857142857147,309.97714285714284,949.5057142857142,502.23,358.7914285714286,212.3142857142857,1329.93,0.75,3.75,,0.66,,,,,,,,1.3152,,,,0.52,0.1832706766917293,0.1832706766917293,0.1832706766917293,0.14444444444444443,0.14444444444444443,0.14444444444444443,0,0,0,0.026712328767123285,0.026712328767123285,0.026712328767123285,0,0,0,0.015897973445143255,0.015897973445143255,0.015897973445143255,0.09674418604651164,0.09674418604651164,0.09674418604651164
2017-01-17,398.0942857142857,310.7185714285714,949.9328571428572,503.48,359.67571428571426,212.83714285714288,1329.93,0.75,3.75,,0.66,,,,,,,,1.3057,,,,0.52,0.19736842105263158,0.19736842105263158,0.19736842105263158,0.15555555555555553,0.15555555555555553,0.15555555555555553,0,0,0,0.02876712328767123,0.02876712328767123,0.02876712328767123,0,0,0,0.017120894479385047,0.017120894479385047,0.017120894479385047,0.10418604651162791,0.10418604651162791,0.10418604651162791
2017-01-18,398.66,311.46,950.36,504.73,360.56,213.36,1329.93,0.75,3.75,,0.66,,,,,,,,1.3099,,,,0.48,0.21146616541353383,0.21146616541353383,0.21146616541353383,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0.030821917808219176,0.030821917808219176,0.030821917808219176,0,0,0,0.018343815513626835,0.018343815513626835,0.018343815513626835,0.1116279069767442,0.1116279069767442,0.1116279069767442
2017-01-19,398.8914285714286,311.7185714285714,950.6742857142856,505.00142857142856,361.0142857142857,213.56857142857143,1329.93,0.75,3.75,,0.66,,,,,,,,1.3303,,,,0.47,0.22556390977443608,0.22556390977443608,0.22556390977443608,0.17777777777777776,0.17777777777777776,0.17777777777777776,0,0,0,0.03287671232876712,0.03287671232876712,0.03287671232876712,0,0,0,0.019566736547868623,0.019566736547868623,0.019566736547868623,0.11906976744186047,0.11906976744186047,0.11906976744186047
