date,FXUSDCAD,RSI
2019-10-28,1.3056,27.45792736935273
2019-10-29,1.3075,21.50837988826642
2019-10-30,1.3152,38.51203501094013
2019-10-31,1.316,59.14270211611465
2019-11-01,1.3157,62.94082486551093
2019-11-04,1.3148,68.6922060766184
2019-11-05,1.3153,68.82859033752467
2019-11-06,1.3179,71.24183006535927
2019-11-07,1.3176,71.05263157894765
2019-11-08,1.3223,79.70479704797039
2019-11-12,1.3228,80.02512562814113
2019-11-13,1.3249,78.07933194154502
2019-11-14,1.3258,79.26829268292644
2019-11-15,1.3231,80.74418604651187
2019-11-18,1.3214,69.66292134831363
2019-11-19,1.3237,67.71545827633295
2019-11-20,1.3304,60.4026845637581
2019-11-21,1.3285,68.25823806321387
2019-11-22,1.3287,62.84829721362164
2019-11-25,1.3307,57.99151343705762
2019-11-26,1.3288,59.70149253731311
2019-11-27,1.3278,58.7878787878784
2019-11-28,1.3285,56.85814771395061
2019-11-29,1.3289,51.12881806108885
2019-12-02,1.3297,50.9660226515655
2019-12-03,1.3302,48.74651810584974
2019-12-04,1.3223,48.022598870056335
2019-12-05,1.3174,37.117903930131156
2019-12-06,1.3255,32.56704980842913
2019-12-09,1.3235,40.79058031959605
2019-12-10,1.3233,35.707591377694285
2019-12-11,1.3201,37.81637717121572
2019-12-12,1.3182,40.868752919196666
2019-12-13,1.3183,42.2110552763819
2019-12-16,1.3142,36.95219123505975
2019-12-17,1.316,33.81950774840462
2019-12-18,1.3119,36.063408190224656
2019-12-19,1.3122,38.98231996550257
2019-12-20,1.3164,37.911364633611065
2019-12-23,1.316,45.048543689320326
2019-12-24,1.3157,52.72727272727274
2019-12-27,1.3078,58.88324873096474
2019-12-30,1.3059,37.402597402597465
2019-12-31,1.2988,37.50000000000006
2020-01-02,1.2992,31.788079470198596
2020-01-03,1.2988,28.20114048729883
2020-01-06,1.297,29.341963322545595
2020-01-07,1.3009,34.99709808473567
2020-01-08,1.3026,41.50758688203606
2020-01-09,1.3079,41.277641277641145
2020-01-10,1.3051,48.212728857890156
2020-01-13,1.3048,52.32067510548515
2020-01-14,1.3062,52.61251939989657
2020-01-15,1.305,47.45446053246156
2020-01-16,1.3045,46.477584629460175
2020-01-17,1.3062,55.94713656387659
2020-01-20,1.3053,54.36893203883489
2020-01-21,1.3067,68.01619433198343
2020-01-22,1.3116,69.45876288659771
2020-01-23,1.3143,69.8795180722888
2020-01-24,1.314,71.60647571606414
2020-01-27,1.3182,73.1800766283521
2020-01-28,1.3179,75.52447552447506
2020-01-29,1.3196,75.11520737327155
2020-01-30,1.3217,81.5094339622641
2020-01-31,1.3233,79.69865186360003
2020-02-03,1.3275,79.85837922895311
2020-02-04,1.3278,84.48275862068962
2020-02-05,1.3289,83.22147651006668
2020-02-06,1.329,82.87671232876659
2020-02-07,1.3305,88.04347826087073
2020-02-10,1.3319,88.08664259927912
2020-02-11,1.3292,86.36363636363761
2020-02-12,1.3254,62.328767123287086
2020-02-13,1.3256,44.53507340946115
2020-02-14,1.3249,38.51717902350763
2020-02-18,1.3258,37.17277486910962
2020-02-19,1.3231,35.82887700534742
2020-02-20,1.3254,33.655994043186524
2020-02-21,1.3224,35.01094091903708
2020-02-24,1.3279,27.42616033755317
2020-02-25,1.3281,38.644470868014245
2020-02-26,1.3307,36.957849725107096
2020-02-27,1.3361,41.43019296254259
2020-02-28,1.3429,47.26622381195707
2020-03-02,1.3356,53.65963179164774
2020-03-03,1.3363,46.05009633911361
2020-03-04,1.3392,44.384303112314036
2020-03-05,1.3415,46.96774193548388
2020-03-06,1.3421,40.58500914076765
2020-03-09,1.3598,40.33960532354277
2020-03-10,1.3731,45.34491075735651
2020-03-11,1.3745,50.58874836458795
2020-03-12,1.382,40.408163265305895
2020-03-13,1.3901,41.208053691274856
2020-03-16,1.3964,44.168260038240604
2020-03-17,1.4175,45.45454545454522
2020-03-18,1.4496,50.31196823596115
2020-03-19,1.4495,56.54761904761879
2020-03-20,1.4332,98.95833333333344
2020-03-23,1.4482,55.675675675675706
2020-03-24,1.4491,58.16326530612248
2020-03-25,1.4302,57.88982259570501
2020-03-26,1.4077,51.18915929203531
2020-03-27,1.4056,44.8356309650053
2020-03-30,1.4156,49.086272843178904
2020-03-31,1.4187,51.31070920544602
2020-04-01,1.4217,50.1974641446685
2020-04-02,1.4179,48.8416782320914
2020-04-03,1.4142,53.41134677672129
2020-04-06,1.4127,52.59641308170201
2020-04-07,1.3986,42.63114071606997
2020-04-08,1.4034,38.18046234153619
2020-04-09,1.3985,39.19659160073034
2020-04-13,1.3936,32.788118067305945
2020-04-14,1.3904,38.10006076564706
2020-04-15,1.4086,43.65281967974008
2020-04-16,1.4122,62.08813021040103
2020-04-17,1.4037,57.982541222114435
2020-04-20,1.4086,53.982666116384586
2020-04-21,1.4203,55.310621242484935
2020-04-22,1.4155,60.780865283151556
2020-04-23,1.4063,60.251046025104614
2020-04-24,1.409,57.49459324571625
2020-04-27,1.4053,51.91468734852154
2020-04-28,1.3978,57.73584905660376
2020-04-29,1.3922,58.47412413302503
2020-04-30,1.391,58.112407211028625
2020-05-01,1.4066,60.07674036177602
2020-05-04,1.4085,62.02531645569624
2020-05-05,1.4032,53.78470901483455
2020-05-06,1.4124,56.24761176920142
2020-05-07,1.4015,58.995969219494405
2020-05-08,1.3934,57.70445770445764
2020-05-11,1.4012,54.0220498162516
2020-05-12,1.4015,53.611961808683155
2020-05-13,1.4073,50.8425334108076
2020-05-14,1.409,52.8252788104089
2020-05-15,1.4094,48.43511450381681
2020-05-19,1.3893,46.18213281418993
2020-05-20,1.3892,36.918554383537895
2020-05-21,1.3935,37.48902546093063
2020-05-22,1.4015,30.604288499025316
2020-05-25,1.3984,34.49862005519775
2020-05-26,1.3804,35.65316600114096
2020-05-27,1.378,28.687278256462236
2020-05-28,1.3764,31.89331329827195
2020-05-29,1.3787,34.87369069624157
2020-06-01,1.363,30.138797091870444
2020-06-02,1.3515,30.085959885386814
2020-06-03,1.3504,26.930054424511113
2020-06-04,1.3508,31.439217512808455
2020-06-05,1.3429,31.439217512808455
2020-06-08,1.3383,35.470310036783914
2020-06-09,1.3423,33.868539889613544
2020-06-10,1.339,33.41752967921187
2020-06-11,1.3553,24.39912600145648
2020-06-12,1.3596,43.91175222740761
2020-06-15,1.3604,47.592067988668425
2020-06-16,1.3558,41.7710766617117
2020-06-17,1.3555,40.2331765187154
2020-06-18,1.3589,45.72441293752765
2020-06-19,1.3587,50.56902523503218
2020-06-22,1.3545,60.760998810939434
2020-06-23,1.3516,57.57746478873237
2020-06-24,1.3591,62.20302375809928
2020-06-25,1.3645,67.81425140112079
2020-06-26,1.3676,69.75188179537193
2020-06-29,1.3682,69.28955561845426
2020-06-30,1.3628,67.95797767563998
2020-07-02,1.3586,55.00365230094955
2020-07-03,1.3565,52.6772793053547
2020-07-06,1.3543,57.24508050089449
2020-07-07,1.3583,59.81308411214973
2020-07-08,1.3538,56.91056910569118
2020-07-09,1.3555,56.1882032049096
2020-07-10,1.3594,50.50145583953407
2020-07-13,1.3567,51.322233104799054
2020-07-14,1.3616,51.55788783207616
2020-07-15,1.3534,48.945731075008574
2020-07-16,1.3543,42.01846965699199
2020-07-17,1.3574,38.915913829048215
2020-07-20,1.3543,42.417294464461044
2020-07-21,1.3446,44.42538593481992
2020-07-22,1.342,39.90755007704157
2020-07-23,1.3392,39.54198473282444
2020-07-24,1.3421,39.11205073995762
2020-07-27,1.3378,37.66233766233773
2020-07-28,1.3373,37.80260707635029
2020-07-29,1.336,42.56184344290075
2020-07-30,1.3432,42.99595141700419
2020-07-31,1.3404,48.330683624801175
2020-08-04,1.3372,47.33308466989937
2020-08-05,1.3262,51.14873035066506
2020-08-06,1.3292,51.58264947245001
2020-08-07,1.3377,51.39270302079232
2020-08-10,1.3354,55.990783410138064
2020-08-11,1.3291,61.20906801007544
2020-08-12,1.3254,58.48375451263522
2020-08-13,1.3217,57.85714285714276
2020-08-14,1.325,61.452513966480275
2020-08-17,1.3207,58.71886120996414
2020-08-18,1.317,56.18615209988632
2020-08-19,1.3171,54.696132596684784
2020-08-20,1.3195,44.98490439449815
2020-08-21,1.3205,42.015786278081
2020-08-24,1.3207,37.88819875776387
2020-08-25,1.3194,39.78494623655901
2020-08-26,1.3155,41.68267383787925
2020-08-27,1.3129,27.722772277227506
2020-08-28,1.3097,27.518427518427302
2020-08-31,1.3042,29.787234042553067
2020-09-01,1.3055,28.42639593908615
2020-09-02,1.3067,28.32764505119451
2020-09-03,1.3123,22.794117647058798
2020-09-04,1.3089,33.36475023562683
2020-09-08,1.3191,33.698238933841054
2020-09-09,1.3173,48.540820096047284
2020-09-10,1.3162,51.181102362204754
2020-09-11,1.3186,56.48854961832064
2020-09-14,1.3175,59.227467811158796
2020-09-15,1.3176,59.44005743000716
2020-09-16,1.3168,56.477889837083275
2020-09-17,1.32,58.947368421052616
2020-09-18,1.3186,60.025010421008524
2020-09-21,1.3293,68.18181818181779
2020-09-22,1.331,74.88789237668112
2020-09-23,1.3358,75.16629711751624
2020-09-24,1.3374,74.71783295711026
2020-09-25,1.3396,77.76781712236617
2020-09-28,1.3378,72.91097760786403
2020-09-29,1.3391,72.91097760786474
2020-09-30,1.3339,70.93096896770068
2020-10-01,1.3292,60.83650190114081
2020-10-02,1.331,53.51170568561875
2020-10-05,1.3269,55.106984255147204
2020-10-06,1.3272,49.79934330536307
2020-10-07,1.3275,46.995377503852005
2020-10-08,1.322,40.99585062240665
2020-10-09,1.3136,29.118136439267914
2020-10-13,1.3133,26.19808306709251
2020-10-14,1.3139,22.58064516128954
2020-10-15,1.323,20.177383592017705
2020-10-16,1.3192,34.25858290723146
2020-10-19,1.3165,32.8201539538136
2020-10-20,1.3138,35.81206067332597
2020-10-21,1.3122,37.54848719937936
2020-10-22,1.3142,39.95047461824193
2020-10-23,1.314,40.34440344403448
2020-10-26,1.3201,43.85026737967921
2020-10-27,1.3164,53.47119645494841
2020-10-28,1.3302,58.085569253082056
2020-10-29,1.3349,68.361276365603
2020-10-30,1.3318,73.8448125544898
2020-11-02,1.3257,70.40731504571926
2020-11-03,1.3145,70.50111083683049
2020-11-04,1.3138,63.03317535545026
2020-11-05,1.3051,65.16058791507903
2020-11-06,1.3039,61.16504854368926
2020-11-09,1.297,62.11728074727554
2020-11-10,1.3017,58.878504672897115
2020-11-12,1.3123,61.19749361800886
2020-11-13,1.3147,60.546282245826994
2020-11-16,1.3085,58.19935691318324
2020-11-17,1.3094,56.77318172907272
2020-11-18,1.3063,45.80978127303991
2020-11-19,1.3083,46.99606962380683
2020-11-20,1.3071,42.771866078380405
2020-11-23,1.3082,45.67627494456749
2020-11-24,1.3033,47.48358862144424
2020-11-25,1.3003,44.01622718052727
2020-11-26,1.3013,48.85815374718568
2020-11-27,1.2985,43.472709862751195
2020-11-30,1.2965,47.85664089950816
2020-12-01,1.2952,47.5113122171944
2020-12-02,1.2934,32.581177765547196
2020-12-03,1.288,29.96005326231665
2020-12-04,1.2801,30.612244897958846
2020-12-07,1.2801,29.036827195467467
2020-12-08,1.2808,31.084154662623163
2020-12-09,1.2803,23.549201009250922
2020-12-10,1.2734,23.97260273972556
2020-12-11,1.2769,20.39258451472024
2020-12-14,1.2757,35.4223433242494
2020-12-15,1.2722,36.775106082035514
2020-12-16,1.2753,40.9574468085095
2020-12-17,1.2718,44.37689969604837
2020-12-18,1.2775,43.19526627218903
2020-12-21,1.2849,48.79065888240203
2020-12-22,1.2908,53.03867403314893
2020-12-23,1.2856,56.62872962165481
2020-12-24,1.2835,59.59857559080621
2020-12-29,1.2806,57.26283048211519
2020-12-30,1.2769,61.35410425404436
2020-12-31,1.2732,58.54774156660941
2021-01-04,1.2751,61.35410425404436
2021-01-05,1.2707,59.8130841121495
2021-01-06,1.2685,56.973293768545865
2021-01-07,1.2707,58.093797276853195
2021-01-08,1.2705,57.16053201360945
2021-01-11,1.2788,60.234680573663525
2021-01-12,1.2746,62.75946275946264
2021-01-13,1.271,59.011107130060815
2021-01-14,1.2654,56.21033544877572
2021-01-15,1.2727,55.90622182146047
2021-01-18,1.2762,59.23822251921121
2021-01-19,1.2735,57.35475896168107
2021-01-20,1.2656,58.25486503452615
2021-01-21,1.2627,54.65253239104816
2021-01-22,1.2716,58.713629402756474
2021-01-25,1.2738,62.251996908013496
2021-01-26,1.2702,58.24345146379053
2021-01-27,1.2775,61.14907618324479
2021-01-28,1.281,58.922558922559006
2021-01-29,1.278,55.571740713765465
2021-02-01,1.2824,56.56041512231289
2021-02-02,1.2818,55.30434782608705
2021-02-03,1.2783,60.571428571428584
2021-02-04,1.2828,58.95986433013006
2021-02-05,1.2777,59.75609756097556
2021-02-08,1.2753,57.46268656716417
2021-02-09,1.2719,63.00409117475168
2021-02-10,1.2689,62.45654692931647
2021-02-11,1.2686,58.7525150905431
2021-02-12,1.2711,64.03033586132165
2021-02-16,1.2684,62.51319957761342
2021-02-17,1.2712,58.279009126466455
2021-02-18,1.2696,57.104557640750855
2021-02-19,1.2614,58.570119156736965
2021-02-22,1.2613,51.470588235294244
2021-02-23,1.2603,51.87930121757552
2021-02-24,1.2548,54.024255788313155
2021-02-25,1.253,46.6773418734991
2021-02-26,1.2685,49.28148774302639
2021-03-01,1.2661,71.52682255845936
2021-03-02,1.2626,72.27241139680335
2021-03-03,1.2631,71.8976840649845
2021-03-04,1.2637,64.13516226162594
2021-03-05,1.2668,61.958836053939194
2021-03-08,1.266,59.90016638935105
2021-03-09,1.2635,64.0303358613217
2021-03-10,1.2637,63.20855614973264
2021-03-11,1.2561,64.40129449838184
2021-03-12,1.2493,55.91851071303118
2021-03-15,1.248,50.7491233662736
2021-03-16,1.2455,54.390160573966604
2021-03-17,1.2465,53.747467927076464
2021-03-18,1.2458,23.973362930077272
2021-03-19,1.2506,25.16016307513064
2021-03-22,1.2513,34.89736070381201
2021-03-23,1.2562,35.33980582524288
2021-03-24,1.2562,43.58322744599723
2021-03-25,1.2606,45.534838076545526
2021-03-26,1.258,46.58901830282845
2021-03-29,1.2594,46.473029045642996
2021-03-30,1.2631,48.27586206896552
2021-03-31,1.2575,56.30893578805567
2021-04-01,1.2565,58.516098926738415
2021-04-05,1.2525,59.09519321394925
2021-04-06,1.2559,56.30893578805567
2021-04-07,1.2617,58.96246309574042
2021-04-08,1.2579,57.9450418160097
2021-04-09,1.2544,55.060422960725205
2021-04-12,1.2553,57.32130464954881
2021-04-13,1.2554,52.72867025365115
2021-04-14,1.2533,45.16622086358437
2021-04-15,1.253,44.128553770086725
2021-04-16,1.2503,46.788990825687975
2021-04-19,1.2519,49.160035366931815
2021-04-20,1.2572,45.08118433619906
2021-04-21,1.2523,53.41365461847394
2021-04-22,1.25,48.36363636363648
2021-04-23,1.2489,50.442477876106324
2021-04-26,1.2412,51.431252932895376
2021-04-27,1.2403,38.49485652409368
2021-04-28,1.2357,41.07452339688087
2021-04-29,1.2292,40.05633802816958
2021-04-30,1.2285,41.34672179562938
2021-05-03,1.2279,52.891986062718026
2021-05-04,1.2315,54.021352313167554
2021-05-05,1.2272,52.23880597014965
2021-05-06,1.22,51.02040816326568
2021-05-07,1.2156,54.540389972145114
2021-05-10,1.2095,48.868778280543246
2021-05-11,1.2096,48.21428571428604
2021-05-12,1.2096,31.574864235841943
2021-05-13,1.215,32.1231254932915
2021-05-14,1.2109,46.21635347892353
2021-05-17,1.2081,44.06779661016979
2021-05-18,1.2051,45.25111884634528
2021-05-19,1.21,47.743966421826016
2021-05-20,1.207,49.218750000000036
2021-05-21,1.2061,47.43975903614465
2021-05-25,1.2057,49.19583727530735
2021-05-26,1.211,52.07811717576352
2021-05-27,1.2073,58.85047896709717
2021-05-28,1.2086,59.54487989886225
2021-05-31,1.2072,60.31042128603087
2021-06-01,1.204,66.33231574356742
2021-06-02,1.2052,62.82527881040884
2021-06-03,1.2103,55.947136563876555
2021-06-04,1.2084,60.750853242320616
2021-06-07,1.2073,61.93997390169635
2021-06-08,1.2097,64.60980036297642
2021-06-09,1.2095,61.0778443113773
2021-06-10,1.2094,65.66523605150209
2021-06-11,1.2148,67.10526315789494
2021-06-14,1.2142,67.5524475524478
2021-06-15,1.2188,66.88382193268168
2021-06-16,1.2191,73.29842931937185
2021-06-17,1.2341,72.28260869565241
2021-06-18,1.2419,80.40993299172229
2021-06-21,1.2377,87.01082431307242
2021-06-22,1.2356,81.11888111888112
2021-06-23,1.2287,80.23894091055867
2021-06-24,1.2316,73.15278186635258
2021-06-25,1.2294,70.00911577028236
2021-06-28,1.2335,72.04116638078892
2021-06-29,1.2384,68.10076422303973
2021-06-30,1.2394,63.73937677053797
2021-07-02,1.2353,61.32930513595142
2021-07-05,1.2343,56.545961002785546
2021-07-06,1.2446,60.083449235048484
2021-07-07,1.2475,65.7926102502978
2021-07-08,1.254,58.63361199192848
2021-07-09,1.2476,57.68209967561183
2021-07-12,1.2471,55.17630465444284
2021-07-13,1.2514,56.97640547625983
2021-07-14,1.2497,61.89198255618931
2021-07-15,1.2572,64.70028544243576
2021-07-16,1.2593,65.43677073478395
2021-07-19,1.2759,64.31129925105827
2021-07-20,1.273,70.02188183807439
2021-07-21,1.2589,72.16099664590301
2021-07-22,1.2567,61.79729175215414
2021-07-23,1.2575,60.75030254134729
2021-07-26,1.2549,55.65177757520517
2021-07-27,1.2578,59.194630872483096
2021-07-28,1.2566,56.75675675675676
2021-07-29,1.245,61.29032258064501
2021-07-30,1.2462,52.36220472440946
2021-08-03,1.2545,49.988518943742775
2021-08-04,1.2545,49.39406602590883
2021-08-05,1.2497,51.82176839173812
2021-08-06,1.255,54.754248966467586
2021-08-09,1.2565,42.898550724637566
2021-08-10,1.254,38.9972144846797
2021-08-11,1.2506,48.37595024187985
2021-08-12,1.252,47.20161834120027
2021-08-13,1.2514,47.93882978723397
2021-08-16,1.2569,49.93074792243783
2021-08-17,1.2623,52.899022801302785
2021-08-18,1.263,51.70231997589645
2021-08-19,1.2792,61.840439003799084
2021-08-20,1.2856,71.01635139467793
2021-08-23,1.2682,70.10582010582036
2021-08-24,1.2608,48.007246376811636
2021-08-25,1.2619,45.84775086505182
2021-08-26,1.2651,43.27140915269604
2021-08-27,1.2635,44.34318737497217
2021-08-30,1.2603,45.064377682403475
2021-08-31,1.2617,45.227839492178674
2021-09-01,1.2607,45.227839492178674
2021-09-02,1.2573,44.90209318028347
2021-09-03,1.2518,46.444644464446576
2021-09-07,1.2621,46.1363636363637
2021-09-08,1.2676,53.272870662460626
2021-09-09,1.2654,45.17696044413619
2021-09-10,1.2631,45.203679369251034
2021-09-13,1.2662,56.39344262295074
2021-09-14,1.2661,59.91649269311069
2021-09-15,1.2651,66.08084358523722
2021-09-16,1.2674,69.23076923076923
2021-09-17,1.2721,65.91323368574547
2021-09-20,1.2828,67.26504751847926
2021-09-21,1.2801,73.36769759450145
2021-09-22,1.2756,71.28547579298831
2021-09-23,1.2653,69.99999999999987
2021-09-24,1.268,64.8936170212766
2021-09-27,1.2637,59.426229508196705
2021-09-28,1.268,57.84615384615384
2021-09-29,1.2741,56.275303643724634
2021-10-01,1.2654,55.925213087709764
2021-10-04,1.2583,53.2082922013821
2021-10-05,1.2575,48.21109123434702
2021-10-06,1.2613,48.340807174888
2021-10-07,1.2558,49.529025191675764
2021-10-08,1.2482,50.14762661821482
2021-10-12,1.2461,42.47416922647299
2021-10-13,1.2445,42.76075344391332
2021-10-14,1.2372,44.2022667829118
2021-10-15,1.2379,45.79945799457986
2021-10-18,1.2375,42.69340974212024
2021-10-19,1.2357,44.924623115577795
2021-10-20,1.2329,45.16403919897732
2021-10-21,1.2351,35.131298793470364
2021-10-22,1.2357,37.64044943820204
2021-10-25,1.2379,35.456017269292744
2021-10-26,1.2376,34.31151241534958
2021-10-27,1.2358,30.37300177619835
2021-10-28,1.2349,33.29007138221877
2021-10-29,1.2384,40.298507462686196
2021-11-01,1.2368,46.55281467425631
2021-11-02,1.2404,46.55281467425631
2021-11-03,1.2417,60.86956521739116
2021-11-04,1.2449,61.95508586525776
2021-11-05,1.2452,60.731707317073095
2021-11-08,1.2449,58.8030619345863
2021-11-09,1.2448,68.31042845594112
2021-11-10,1.2452,71.59090909090853
2021-11-12,1.2565,71.31147540983585
2021-11-15,1.2517,80.18120045300081
2021-11-16,1.255,68.04420951465633
2021-11-17,1.2595,68.58745537990804
2021-11-18,1.2615,67.23768736616664
2021-11-19,1.2639,66.15044247787584
2021-11-22,1.268,65.07723304231001
2021-11-23,1.2707,65.42553191489333
2021-11-24,1.2677,66.36481241914578
2021-11-25,1.2654,62.68958543983837
2021-11-26,1.2771,64.63157894736848
2021-11-29,1.2765,64.88140780413201
2021-11-30,1.2792,63.783377209477756
2021-12-01,1.2776,64.99454743729589
2021-12-02,1.2815,62.92388847023425
2021-12-03,1.2812,68.85094600830732
2021-12-06,1.278,73.149741824441
2021-12-07,1.266,69.6850393700791
2021-12-08,1.2642,58.245083207261736
2021-12-09,1.27,61.822660098522135
2021-12-10,1.2714,63.35697399527189
2021-12-13,1.2791,62.19512195121965
2021-12-14,1.2845,63.98678414096912
2021-12-15,1.2893,62.91768541157297
2021-12-16,1.2782,58.2185491276401
2021-12-17,1.2846,47.52623688155926
2021-12-20,1.2942,50.28409090909099
2021-12-21,1.2927,49.75674480318442
2021-12-22,1.2865,54.0908093880236
2021-12-23,1.2816,49.59774738535807
2021-12-24,1.2813,48.43842074248678
2021-12-29,1.2804,57.72471910112371
2021-12-30,1.2776,58.58873841767643
2021-12-31,1.2678,59.78707960319387
2022-01-04,1.2708,59.12361020274685
2022-01-05,1.2717,55.47375920208977
2022-01-06,1.2741,51.31134770189564
2022-01-07,1.2666,48.7564908444931
2022-01-10,1.2679,51.27910319057195
2022-01-11,1.2606,44.806252035167816
2022-01-12,1.251,29.331046312178458
2022-01-13,1.2484,25.753012048192844
2022-01-14,1.2545,27.22929936305742
2022-01-17,1.252,34.948979591836704
2022-01-18,1.2529,33.76463339494762
2022-01-19,1.2492,28.804960541149853
2022-01-20,1.2474,28.37312604108824
2022-01-21,1.2545,32.735426008968574
2022-01-24,1.2656,38.398357289527695
2022-01-25,1.2629,49.066213921901515
2022-01-26,1.2606,52.93383270911354
2022-01-27,1.2712,56.608811748998654
2022-01-28,1.2772,63.80040098017381
2022-01-31,1.2719,65.93059936908519
2022-02-01,1.2694,70.00000000000023
2022-02-02,1.2677,70.10062290368971
2022-02-03,1.2679,71.74076865109284
2022-02-04,1.2758,67.68112038782667
2022-02-07,1.2688,71.44896502498233
2022-02-08,1.2709,68.2344921608724
2022-02-09,1.268,64.20927467300821
2022-02-10,1.2682,64.44012630556236
2022-02-11,1.2702,56.35062611806793
2022-02-14,1.2738,53.390610616753726
2022-02-15,1.2741,51.22564424890022
2022-02-16,1.2686,41.80727409073858
2022-02-17,1.2695,35.94266813671449
2022-02-18,1.2734,35.42009884678755
2022-02-22,1.2743,35.41754091481323
2022-02-23,1.2718,29.9999999999999
2022-02-24,1.2832,35.118807893677
2022-02-25,1.2747,38.58177659168876
2022-02-28,1.2698,36.69325598259614
2022-03-01,1.2708,37.37113402061867
2022-03-02,1.2668,33.44851416724251
2022-03-03,1.2664,37.12871287128705
2022-03-04,1.275,42.22648752399226
2022-03-07,1.2773,47.28546409807344
2022-03-08,1.2867,49.06937394247049
2022-03-09,1.2821,54.17607223476312
2022-03-10,1.2776,56.348610067618395
2022-03-11,1.272,57.14285714285717
2022-03-14,1.2777,59.91754466330739
2022-03-15,1.2803,57.95601552393277
2022-03-16,1.2721,51.51665837891601
2022-03-17,1.2651,51.74825174825179
2022-03-18,1.2617,50.1694915254236
2022-03-21,1.2593,54.82866043613714
2022-03-22,1.2588,55.900317615441104
2022-03-23,1.2571,55.83211322596385
2022-03-24,1.2545,54.28226779252125
2022-03-25,1.2502,59.29648241206009
2022-03-28,1.2541,50.46987285793251
2022-03-29,1.2509,50.28854080791423
2022-03-30,1.247,51.110180142438075
2022-03-31,1.2496,52.22602739726032
2022-04-01,1.2512,44.91609081934823
2022-04-04,1.249,42.0560747663552
2022-04-05,1.2451,46.391752577319664
2022-04-06,1.2509,49.001814882032846
2022-04-07,1.2584,55.8731576596692
2022-04-08,1.2589,60.55889635656159
2022-04-11,1.2621,53.95987328405489
2022-04-12,1.2617,51.69927909371771
2022-04-13,1.2607,54.58499456324772
2022-04-14,1.2601,59.57278481012658
2022-04-18,1.2618,61.93656093489154
2022-04-19,1.2624,62.059620596206294
2022-04-20,1.2502,64.45419637959395
2022-04-21,1.2529,46.87850467289712
2022-04-22,1.2702,48.157606712878305
2022-04-25,1.2758,57.57398183416341
2022-04-26,1.2797,58.42550422901755
2022-04-27,1.2828,57.37158105403612
2022-04-28,1.2829,54.71296952515945
2022-04-29,1.2792,54.45473984319318
2022-05-02,1.2895,54.99685732243862
2022-05-03,1.2847,53.49867139061113
2022-05-04,1.281,48.59211584875297
2022-05-05,1.2822,45.20958083832321
2022-05-06,1.2882,44.93480441323962
2022-05-09,1.2964,47.76403425309221
2022-05-10,1.3012,58.95020188425271
2022-05-11,1.297,59.80230642504087
2022-05-12,1.3039,53.932584269662705
2022-05-13,1.2953,54.6683046683045
2022-05-16,1.2888,50.37220843672433
2022-05-17,1.2834,50.50505050505048
2022-05-18,1.2841,54.180463576159056
2022-05-19,1.2809,49.587852494577085
2022-05-20,1.2829,47.11864406779651
2022-05-24,1.2826,44.69999999999998
2022-05-25,1.2837,47.52791068580546
2022-05-26,1.2792,47.44408945686906
2022-05-27,1.2738,45.81607290803638
2022-05-30,1.2662,39.427662957074816
2022-05-31,1.2648,34.50376209244027
2022-06-01,1.2639,35.94624860022421
2022-06-02,1.2597,22.432113341204357
2022-06-03,1.2579,24.327784891165365
2022-06-06,1.2564,26.741731175228864
2022-06-07,1.2555,29.141104294478566
2022-06-08,1.254,34.974358974359674
2022-06-09,1.2644,36.2380446333695
2022-06-10,1.2777,67.8284182305631
2022-06-13,1.2859,73.5686739839811
2022-06-14,1.294,78.16711590296495
2022-06-15,1.2948,78.12500000000009
2022-06-16,1.2928,76.72778561354014
2022-06-17,1.3035,82.13387015601408
2022-06-20,1.2994,82.43768579922262
2022-06-21,1.2929,78.97042716319827
2022-06-22,1.2942,76.65320008505194
2022-06-23,1.2982,73.28244274809146
2022-06-24,1.2933,70.29702970297019
2022-06-27,1.2887,65.13761467889874
2022-06-28,1.2864,61.63194444444427
2022-06-29,1.2878,61.976847729296445
2022-06-30,1.2886,54.790894653255634
2022-07-04,1.2867,48.770245950809745
2022-07-05,1.3038,45.735900962861045
2022-07-06,1.3047,61.027414176339875
2022-07-07,1.2986,56.08055770720366
2022-07-08,1.2968,49.45968412302569
2022-07-11,1.3,51.42610198789961
2022-07-12,1.3015,53.24675324675332
2022-07-13,1.2976,53.41959334565624
2022-07-14,1.3138,53.25389550870767
2022-07-15,1.3038,63.10133060388959
2022-07-18,1.2948,57.53616425571634
2022-07-19,1.2904,51.86119873817031
2022-07-20,1.2884,55.52447552447547
2022-07-21,1.2895,61.41701203868168
2022-07-22,1.2876,55.64387917329102
2022-07-25,1.2852,48.376023237391145
2022-07-26,1.2883,54.39560439560448
2022-07-27,1.2872,53.149814716781485
2022-07-28,1.2835,53.64680737376442
2022-07-29,1.2824,56.201881950385086
2022-08-02,1.2856,63.25581395348841
2022-08-03,1.2853,59.86471251409254
2022-08-04,1.2854,40.72647220693529
2022-08-05,1.2934,39.450613676213415
2022-08-08,1.2857,59.472422062350375
2022-08-09,1.288,55.11111111111131
2022-08-10,1.2789,53.29341317365276
2022-08-11,1.2753,49.46316179192886
2022-08-12,1.2783,47.95405599425712
2022-08-15,1.2908,46.352941176470694
2022-08-16,1.2867,56.06936416184966
2022-08-17,1.2912,53.422501966955195
2022-08-18,1.2928,52.65082266910405
