date,fxusdcad_FXUSDCAD_rsi,fomc_statement_sentiment_last_week,canada_bank_sentiment_last_week,fomc_testimony_sentiment_last_week
2020-12-26,1.28234,0.034471853257432,0.016941047622353,0.0788058095750403
2020-12-27,1.28176,0.0352097828378663,0.0184066177737869,0.0797651066881836
2020-12-28,1.28118,0.0359477124183006,0.0198721879252207,0.0807244038013268
2020-12-29,1.2806,0.0366856419987349,0.0213377580766546,0.0816837009144701
2020-12-30,1.2769,0.0374235715791693,0.0228033282280884,0.0826429980276134
2020-12-31,1.2732,0.0381615011596036,0.0242688983795223,0.0836022951407566
2021-01-01,1.273675,0.0388994307400379,0.0257344685309561,0.0845615922538999
2021-01-02,1.27415,0.0396373603204722,0.0272000386823899,0.0855208893670432
2021-01-03,1.274625,0.0403752899009066,0.0286656088338238,0.0864801864801864
2021-01-04,1.2751,0.0411132194813409,0.0301311789852576,0.0874394835933297
2021-01-05,1.2707,0.0418511490617752,0.0315967491366915,0.088398780706473
2021-01-06,1.2685,0.0425890786422095,0.0330623192881253,0.0893580778196162
2021-01-07,1.2707,0.0433270082226439,0.0345278894395592,0.0903173749327595
2021-01-08,1.2705,0.0440649378030782,0.035993459590993,0.0912766720459028
2021-01-09,1.2732666666666663,0.0448028673835125,0.0374590297424269,0.092235969159046
2021-01-10,1.2760333333333334,0.0455407969639468,0.0389245998938607,0.0931952662721893
2021-01-11,1.2788,0.0462787265443811,0.0403901700452946,0.0941545633853326
2021-01-12,1.2746,0.0470166561248155,0.0418557401967284,0.0951138604984758
2021-01-13,1.271,0.0477545857052498,0.0433213103481622,0.0960731576116191
2021-01-14,1.2654,0.0484925152856841,0.0447868804995961,0.0970324547247624
2021-01-15,1.2727,0.0492304448661184,0.0462524506510299,0.0979917518379056
2021-01-16,1.2738666666666667,0.0499683744465528,0.0477180208024638,0.0989510489510489
2021-01-17,1.2750333333333332,0.0507063040269871,0.0491835909538976,0.0999103460641922
2021-01-18,1.2762,0.0514442336074214,0.0506491611053315,0.1008696431773354
2021-01-19,1.2735,0.0521821631878557,0.0521147312567653,0.1018289402904787
2021-01-20,1.2656,0.0529200927682901,0.0535803014081992,0.102788237403622
2021-01-21,1.2627,0.0536580223487244,0.055045871559633,0.1037475345167652
2021-01-22,1.2716,0.0543959519291587,0.055045871559633,0.1047068316299085
2021-01-23,1.272333333333333,0.055133881509593,0.055045871559633,0.1056661287430518
2021-01-24,1.2730666666666668,0.0558718110900274,0.055045871559633,0.106625425856195
2021-01-25,1.2738,0.0566097406704617,0.055045871559633,0.1075847229693383
2021-01-26,1.2702,0.057347670250896,0.055045871559633,0.1085440200824816
2021-01-27,1.2775,0.0580855998313303,0.055045871559633,0.1095033171956248
2021-01-28,1.281,0.0588235294117647,0.0577789356805677,0.1104626143087681
2021-01-29,1.278,0.0588235294117647,0.0605119998015023,0.1114219114219114
